ID_Numero,Pergunta_Paciente,Parte_Distorcida,Distorcao_Dominante,Distorcao_Secundaria
1246,"Meu marido é um homem maravilhoso que tem muitos interesses diferentes. Mas, desde que fomos casados, eu notei que ele tem a sua mente em um determinado hobby e, bem, quase obsessa sobre isso. No ano passado, era fotografia. Ele estava falando sobre querer ser um fotógrafo profissional. Ele comprou muitos livros sobre como se tornar um fotógrafo e enviar suas fotos para que elas sejam publicadas. Embora eu acredite que suas fotos são muito boas, ele nunca apresentou uma delas. Ele também me convenceu a comprar uma câmera digital muito cara que ele não tem usado em meses. Na época que ele queria a câmera, ele disse que se eu comprasse para ele que ele me ajudaria a pagar de volta. Isso nunca aconteceu. Na verdade, ele começou a procurar outras lentes e equipamentos caros. Ele estava constantemente procurando em sites e em catálogos para encontrar mais coisas para sua fotografia.","Mas, desde que fomos casados, eu notei que ele tem a mente em um determinado hobby e, bem, quase obsessa sobre isso.",Leitura_mental,Sem distorcao
1247,"Oi. Esta é uma questão complexa. Mas essencialmente a família do meu marido aprendeu recentemente que seu irmão mais novo sofreu abuso sexual de um membro da família há 10 anos. Eu estava nesta família há 10 anos (embora ainda não casado), mas quando eles se encontraram para discutir o problema, eles me excluíram. Meu marido voou pelo país para aprender as más notícias pessoalmente, e eu tive que ficar aqui esperando para ouvir pelo telefone...",Nenhuma,Sem distorcao,Sem distorcao
1248,"A relação entre mim e minha mãe é tranquila e difícil de descrever e entender. Em certo momento, muitas vezes rimos e conversamos juntos, quando eu quero um abraço ela é a primeira pessoa que eu estou indo, mas ao mesmo tempo ela é a única pessoa que eu realmente senti o ódio profundo para. Já por 4 anos ela está lentamente danificando minha saúde mental e eu não posso fazer nada sobre isso. Quando eu tinha 13 anos eu comecei a ser completamente desmotivado por uma razão desconhecida que me levou a deitar na minha cama por 90% do meu tempo livre, não estudando etc. A única coisa que ela disse foi: ""Você está agindo como você está deprimido. Eu tenho que avisá-lo - nenhum filho meu ficará mentalmente doente, por isso espero que você sairá disso imediatamente. Eu nunca falei com ela sobre meus sentimentos reais, apenas algumas coisas menores, como coisas que aconteceram durante o dia, um livro ou um filme.","Ela não sabe como me sinto, mas tenho certeza que ela pode sentir que eu não estou indo bem.",Leitura_mental,Sem distorcao
1249,"Tenho um amigo que os pais encontraram cannabis em seu quarto. Após esta descoberta, eles o removeram de toda a atividade externa, lhe deram uma receita para grandes doses de antidepressivos e estão atualmente obrigando-o a levá-los. Desde que ele começou a tomá-los ele começou um comportamento extremamente preocupante. Ele tem estado bebendo doses extremamente altas de xarope de tosse, ingerindo enormes quantidades de benadriles com esperanças de alucinações, tomando grandes doses de analgésicos snorted, uso de trazodonas pesado e provavelmente muito mais do que eu não sei. Ele recentemente descreveu sentir-se como uma parede de tijolos depois de tomar seus medicamentos prescritos, ele descreveu um profundo ódio por eles e uma vontade de parar de levá-los, eu tenho perguntado por que ele pode se recusar a tirá-los e começou a ver parte do abuso dos pais. No passado eu tenho testemunhado abuso físico de esbofetear o rosto, abuso emocional de envergonhá-lo e chutá-lo de sua casa.",Nenhuma,Sem distorcao,Sem distorcao
1250,"A partir dos EUA: Há alguns anos, (5 ou 6 anos) quando eu ainda estava tentando descobrir quem eu era e o que eu queria fora de relacionamentos, sexo, etc etc Eu me tornei muito querido amigos de um casal que eram abertos (mulher é bissexual e marido é heterossexual). A amizade começou como apenas uma grande amizade platônica. Eles são ambos um pouco mais velhos do que eu para que eu fosse a eles com lutas de relacionamento ou apenas conselheiros de vida geral e confidentes.",Nenhuma,Sem distorcao,Sem distorcao
1251,"Eu vi minha T atual por um ano e conseguimos construir uma relação boa e confiável. Agora ele começou suas férias de verão, eu o conheci pela última vez há 3 dias. Nosso próximo appt. será em 6,5 semanas. Isto é realmente difícil porque nós conhecemos três vezes por semana, o que eu acho que não é suficiente. Eu não tenho mais ninguém para recorrer. Eu sou tão fraco e quebrado, traumatizado e espancado. Ninguém entende. Eu vi um psicólogo no ambulatório psiquiátrico. mas ele simplesmente me magoou mais. T é tudo, e a única coisa que ajuda.","Não tenho mais ninguém a quem recorrer. Sou tão fraco e quebrado, traumatizado e espancado.",Maximizacao,Sem distorcao
1252,"De um adolescente na Sérvia: O meu estado psicológico nunca esteve bem desde que entrei na puberdade, parece. Primeiro, tudo começou com um caso de depressão leve como resultado de ter alguns dilemas existenciais e vir cara a cara com a cara mais feia deste mundo pela primeira vez. Lentamente, mas certamente, este sentimento de medo começou a entrar em mim, e eu me calei completamente do resto do mundo em algum lugar aos 13 anos, passando os meus dias na escuridão do meu quarto junto com um livro.",Nenhuma,Sem distorcao,Sem distorcao
1253,"De um adolescente na Sérvia: Então, eu tenho 16 anos e isso está acontecendo alguns anos até agora. Eu estive pensando se eu posso lidar com este problema sozinho (eu não quero ajuda profissional)? Eu acho um pouco ruim de mim mesmo e como eu vou explodir depois que isso acontecer, mas nada mais então isso e isso me confunde. Como se isso realmente não me afetasse e me faz sentir que há algo errado comigo. Eu sei que o abuso não é minha culpa, mas eu não consigo descobrir o que está errado comigo.",Como se isso realmente não me afetasse e me faz sentir que há algo errado comigo.,Supergeneralizacao,Sem distorcao
1254,"Minha mãe e meu pai se divorciaram recentemente. Eu tenho uma irmã que tem 19 anos e vive 2 horas no colégio e eles nos disseram juntos em janeiro quando estávamos visitando ela que eles estavam recebendo um divórcio. Eu estou bem com que minha irmã não falou com a nossa família por um mês ou dois e esta marcha eu pensei que minha mãe estava com algo e eu pensei que minha mãe estava com algo e ele não sabia que meu pai tinha um divórcio por volta da meia-noite, e ele ainda estava lá às 5h da manhã seguinte. Eu notei isso sobre 6 outras vezes. Eu escondi um gravador de voz em minha mãe e o juízo de volta e ouvi coisas que nenhum filho deveria ouvir. Seu nome é Rick e ele está se divorciando de minha mãe e ele está se divorciando de minha mãe.","Estou tão cansada.. a vida é tão cansativa que choro ao mínimo e isso está afetando todos os meus relacionamentos e estou constantemente triste e louco, mas tento tanto nunca mostrar.",Maximizacao,Sem distorcao
1255,"Da Suécia: Eu vi o meu T atual por um ano durante o qual conseguimos construir uma relação boa e confiável. O meu caminho para a terapia tem sido muito traumatizante, complexo e muito doloroso. O meu T começou suas férias de verão há 3 dias, quando o conheci pela última vez. Tivemos 3 sessões por semana, que para mim é o mínimo absoluto e nem sempre suficiente.",Nenhuma,Sem distorcao,Sem distorcao
1256,"Se ele não conseguir o que ele quer, o que ele quer, o que ele pode fazer, o que ele tem que fazer, o que ele tem que fazer, o que ele tem que fazer, o que ele não tem nenhum problema em mentir em uma base diária. Sua mãe é um viciado em drogas e prostituta. Ele não está totalmente ciente de seus problemas, mas está ciente de sua mentira patológica. Ele é muito inteligente em coisas relacionadas com o livro, como a leitura e a matemática. Além disso, ele está abaixo de par. Ele mostra pouco a nenhum respeito pelos direitos dos outros. Ele tem muito, eu suponho que tudo o que ele diz é um pénis. Ele vai atacar os outros dois meninos em uma base diária. Ele tem roubado e colheu coisas que não pertencem a ele.","Ele parece fazê-lo para fazer os outros parecerem maus, e ele mesmo, o melhor.",Leitura_mental,Sem distorcao
1257,"Eu estava me sentindo como se nada estivesse indo bem na minha vida e eu estava muito cansado para lidar com isso. Eu ia para o internado e minha relação com meus pais estava se deteriorando porque eles limitavam a minha liberdade muito quando eu estava em casa por não me deixar sair e minha mãe especialmente me manipulava para fazer as coisas o seu caminho todo o tempo. Quando as coisas não vão como ela às vezes me explode e grita comigo me chama um fracasso e diz que ela não quer falar comigo ou cuidar de mim. Eu vou passar todos os dias apenas no meu quarto e ela vai deixar de pensar que eu não estou lá. Por exemplo, eu estou trabalhando em um projeto de pesquisa que eu estou muito estressado, mas eu já comecei a manter para mim aspectos da minha vida pessoal/acadêmica melhor porque eu só quero evitar esse tipo de situação.","Ultimamente tenho sentido que nada está indo bem na minha vida e estou muito cansado para lidar com isso. Por exemplo, estou trabalhando em um projeto de pesquisa sobre o qual estou muito estressado, mas não contei à minha mãe porque ela ficaria estressada e acabaríamos gritando um com o outro.",Supergeneralizacao,Leitura_mental
1258,"De um adolescente no México: eu sei que esta pergunta foi feita muito, mas ainda preciso de ajuda. Minha mãe tem ligado e mandado mensagens a este Doutor. Notei porque um dia eu digitei suas mensagens de texto desde que ela me pediu para enviar alguma foto a um amigo. Quando o fiz, eu vi uma conversa com apenas o número de telefone que dizia ""HI Love"". Fiquei assustado, mas não lhe contei sobre isso.",Nenhuma,Sem distorcao,Sem distorcao
1259,"Meu terapeuta e eu estivemos trabalhando com diferentes partes/alterações do meu sistema (diagnóstico de D. I. D.) quando 1 deles decidiu que a terapia não era mais permitida. Isso foi há quase 2 anos! Felizmente, meu terapeuta tem sido incrível e ainda vai falar comigo em crise (a menos que ela fique pendurada em cima por . . . . . ) e/ ou e- mail/ texto comigo quando necessário (se não for excluído). Nós marcamos compromissos e aqueles ou são cancelados ou simplesmente não aparecem.",Nenhuma,Sem distorcao,Sem distorcao
1260,"Eu estive em um relacionamento online com uma garota transgênero por quase dois anos e ela lutou com problemas de depressão e autoestima desde que ela saiu como trans alguns meses antes de nos encontrarmos. Ela fala comigo sobre como seus pais realmente não parecem se importar com ela. Uma vez, seus pais estavam assistindo a um show que zombou da gente trans e eles se esforçaram por ela quando ela entrou no quarto. Outra vez, sua mãe tentou fazê- la sair para ser mentalmente retardada para obter dinheiro de apoio.",Nenhuma,Sem distorcao,Sem distorcao
1261,"De uma garota de 14 anos nos EUA: sempre fui uma pessoa tímida. Nunca gostei particularmente de fazer conversas pequenas com estranhos ou passar muito do meu tempo perto das pessoas. No entanto, nunca vi isso como um problema até agora, quando muitas das minhas tarefas escolares começaram a depender de ser capazes de falar com outros.",Nenhuma,Sem distorcao,Sem distorcao
1262,"De uma menina de 16 anos nos EUA: tenho lutado para controlar minhas respostas emocionais, geralmente chorando, desde que me lembro. Não tenho certeza do que a desencadeia, mas tenho certeza que só acontece com qualquer adulto, incluindo os meus pais. Sempre que a conversa se torna algo menos que conversa pequena, há uma chance de que eu possa ficar lagrimada. Eu vi que também ocorre quando um professor zomba de mim ou mesmo de outro aluno; mesmo que eu esteja ciente de sua leveza e até mesmo possa achar a piada engraçada, eu ainda fico lagrimada.","Sempre que a conversa se transforma em qualquer coisa menos conversa pequena, há uma chance de que eu possa ficar lagrimada.",Maximizacao,Sem distorcao
1263,"Eu estou me sentindo completamente em branco e perdi a confiança em mim mesmo. Eu não sei o que está errado comigo e as coisas estão se tornando de repente difíceis para mim. Eu me sinto vazio saindo de casa, desanimado trabalhando no escritório, e exausto voltando para casa. Meus colegas estão enganados e eu estou me sentindo como se eu estivesse no lugar errado. Sou muito conservador para me fazer superar dificuldades ou estou em depressão grave?",Estou me sentindo completamente em branco e perdi a confiança em mim mesmo. Não sei o que há de errado comigo e as coisas estão se tornando de repente difíceis para mim.,Maximizacao,Personalizacao
